,,,,,,SMA 5,SMA 10,EMA 5,EMA 10,MACD,,,WILLR,SO,FAST SO,AD,,,RS,RSI,ROC-1,ROC-2,ROC-3,ROC-5,ROC-10,MFI-1,MF-2,MFI-3,MFI-4,,
date,1. open,2. high,3. low,4. close,5. volume,,,,,EMA 26,EMA 12,TOTAL,,,,,UP MOVE,DOWN MOVE,,,,,,,,,,,,,MFI
24-03-2009,15.194285,15.634286,15.055715,15.214286,160153000,14.8254286,14.2704287,14.82883923,14.34441256,13.34491428,14.2041678,0.859253522,-10.84470715,89.15529285,92.76113409,-72365601.87,0,-0.165714,2.505895337,71.4766157,-1.077464239,4.83315587,4.802205227,6.863336275,20.16248088,15.301429,0.179048333,2549207360,2549207360,0,158.8593147
25-03-2009,15.368571,15.48,14.837143,15.212857,161654500,14.9674286,14.4677144,14.95683236,14.50229576,13.41417144,14.3593042,0.94513276,-10.88160498,89.11839502,92.1126564,27301547.19,0,-0.001429,3.245547741,76.4459132,-0.009392488,-1.086755527,4.823309428,4.895587125,14.90073263,15.17666667,-0.124762333,-2430588697,0,-2430588697,159.3941893
26-03-2009,15.404285,15.711429,15.368571,15.695714,154063000,15.2031428,14.6608572,15.20310161,14.71925919,13.52405716,14.56484403,1.040786867,-0.401331558,99.59866844,92.62411877,139939951.7,0.482857,0,6.687487847,86.99184935,3.17400604,3.164315434,2.052756827,8.118477582,14.03216992,15.59190467,0.415238,2520501553,2520501553,0,135.8963425
27-03-2009,15.461429,15.504286,15.2,15.264286,123218200,15.3534286,14.8168572,15.22349437,14.81834507,13.61348576,14.6724182,1.058932443,-12.21702186,87.78297814,92.16668054,-71153989.32,0,-0.431428,5.609711111,84.87074574,-2.748699422,0.338062732,0.328638491,5.177677972,11.38330009,15.32285733,-0.269047333,-2360685369,0,-2360685369,131.5816587
30-03-2009,14.93,15.001429,14.658571,14.927143,125699000,15.2628572,14.9464286,15.12472046,14.83812453,13.71371432,14.71159488,0.997880557,-26.91177187,73.08822813,86.82329157,71229360.01,0,-0.337143,3.111851812,75.68005741,-2.208704685,-4.896693454,-1.87810876,-2.944453836,9.505342397,14.862381,-0.460476333,-1831315835,0,-1831315835,149.1199622
31-03-2009,15.064285,15.35,15,15.017143,142520000,15.2234286,15.0244286,15.08886489,14.87067009,13.79868572,14.75858818,0.959902458,-27.030049,72.969951,77.94705242,-128558740.8,0.09,0,2.65645841,72.65113156,0.602928504,-1.619093091,-4.32328851,-1.295775563,5.478627278,15.122381,0.26,1900868169,1900868169,0,151.6844205
01-04-2009,14.87,15.571428,14.841429,15.527143,147343000,15.2862858,15.1268572,15.23494298,14.99001686,13.89885716,14.87679191,0.97793475,-8.164569104,91.8354309,79.29787001,129466031,0.51,0,2.643142562,72.55117024,3.396118689,4.019523361,1.722039275,2.06592358,7.062649794,15.31333333,0.190952333,2182456267,2182456267,0,153.89466
02-04-2009,15.734285,16.392857,15.682858,16.101429,203091700,15.3674288,15.2852858,15.52374277,15.19207159,14.0332572,15.06514109,1.031883894,-9.917337372,90.08266263,84.96268151,36368625.89,0.574286,0,3.366714156,77.09948569,3.698594133,7.220321469,7.866783349,2.58487763,10.91320792,16.059048,0.745714667,2366188309,2366188309,0,154.8132739
03-04-2009,16.312857,16.59,16.217142,16.57,159060300,15.6285716,15.4910001,15.87246031,15.44257898,14.18571432,15.29658839,1.110874074,-0.664767426,99.33523257,93.7511087,141996399,0.468571,0,4.126139362,80.49214176,2.910120586,6.716348268,10.34056212,8.554045699,14.17462461,16.45904733,0.399999333,3342695903,3342695903,0,131.2006164
06-04-2009,16.42,16.964285,16.182858,16.921429,164516100,16.0274288,15.645143,16.22208157,15.71143391,14.3600572,15.54648888,1.186431679,-1.576416433,98.42358357,95.94715959,146470903.2,0.351429,0,3.855623404,79.4053221,2.120875075,5.092715684,8.9796687,13.36013194,10.02229519,16.689524,0.230476667,2654640694,2654640694,0,131.4073262
07-04-2009,16.647142,16.667143,16.312857,16.428572,134145200,16.3097146,15.7665716,16.29090483,15.84180961,14.51222864,15.68215326,1.169924623,-20.27022272,79.72977728,92.49619781,-46517623.31,0,-0.492857,2.343968728,70.09541412,-2.912620441,-0.853518407,2.031763765,9.398785108,7.981222385,16.469524,-0.22,-2709501857,0,-2709501857,160.1179256
08-04-2009,16.49,16.684286,16.368572,16.617144,113907500,16.5277148,15.9070003,16.39964035,15.98276541,14.655943,15.82595484,1.170011838,-13.36626954,86.63373046,88.26236377,65458730.77,0.188572,0,2.465604034,71.14500127,1.147829525,-1.798222833,0.284514182,7.019971414,9.230922239,16.55666733,0.087143333,2220997451,2220997451,0,162.8299384
09-04-2009,16.917143,17.142857,16.851429,17.081429,132689200,16.7237148,16.0455718,16.6268805,16.18250245,14.83154304,16.01904676,1.187503724,-2.356142337,97.64385766,88.00245514,76752006.75,0.464285,0,2.798000939,73.67035933,2.794012016,3.973912036,0.94554662,6.086416305,8.828620348,17.02523833,0.468571,1939302335,1939302335,0,162.3198893
13-04-2009,17.144285,17.282858,17,17.174286,97309100,16.844572,16.2365718,16.80933076,16.3628087,15.03108588,16.19672256,1.165636679,-4.137199933,95.86280007,93.3801294,22606997.85,0.092857,0,2.256000577,69.28747473,0.543613769,3.352814419,4.539128538,3.646867833,12.51286827,17.15238133,0.127143,2275935757,2275935757,0,163.827932
14-04-2009,17.081429,17.167143,16.75,16.901428,113655500,16.8405718,16.4340003,16.84002677,16.46072969,15.23222872,16.30510626,1.072877536,-14.53461454,85.46538546,92.99068106,-31138832.79,0,-0.272858,2.098603582,67.72739805,-1.588758916,-1.053781859,1.710787365,-0.118199237,13.22614113,16.93952367,-0.212857667,-1648369802,0,-1648369802,205.347117
15-04-2009,16.742857,16.892857,16.537144,16.805714,103220600,16.9160002,16.6128574,16.82859032,16.52344783,15.39800016,16.38209973,0.984099567,-18.18185282,81.81814718,87.71544423,52646385.7,0,-0.095714,1.977212883,66.4115386,-0.566307178,-2.146068838,-1.614121395,2.295646877,11.9101949,16.74523833,-0.194285333,-1903188435,0,-1903188435,195.4571691
16-04-2009,17.027143,17.592857,16.969999,17.35,148361500,17.0625714,16.7951431,17.00237617,16.67371502,15.56240016,16.53096279,0.968562629,-8.276527919,91.72347208,86.33566824,32666979.56,0.544286,0,2.014899387,66.83139728,3.238696077,2.65404793,1.023122592,4.410240412,11.73980944,17.30428533,0.559047,1786158715,1786158715,0,202.3186645
17-04-2009,17.311428,17.75,17.178572,17.631428,124373900,17.1725712,16.948143,17.21203914,16.84782724,15.71708584,16.70021434,0.983128498,-3.835507786,96.16449221,89.90203716,72758431.14,0.281428,0,2.974968546,74.84256823,1.622063401,4.913293181,4.319161671,3.21986527,9.50225598,17.52,0.215714667,2599293480,2599293480,0,153.3229441
20-04-2009,17.389999,17.57,17.022858,17.214285,116616500,17.180571,17.0125715,17.21278769,16.91444926,15.8574858,16.77927841,0.921792606,-18.41849486,81.58150514,89.82315648,-35015940.2,0,-0.417143,2.788825346,73.60659548,-2.365905927,-0.78221902,2.43114336,0.232900512,3.888261919,17.26904767,-0.250952333,-2147818808,0,-2147818808,156.5886429
21-04-2009,16.984285,17.448572,16.942858,17.394285,117671400,17.2791424,17.0598571,17.27328074,17.0016834,16.00800004,16.87386642,0.86586638,-12.22988884,87.77011116,88.50536951,92408000.96,0.18,0,2.859216376,74.08800382,1.045643197,-1.345001664,0.255244957,2.91606721,2.794421204,17.261905,-0.007142667,-2013022944,0,-2013022944,195.2139926
22-04-2009,17.518572,17.907143,17.314285,17.358572,234691800,17.389714,17.1528571,17.30170832,17.06656575,16.1328572,16.94841414,0.815556938,-24.66280175,75.33719825,81.56293818,-199628443.4,0,-0.035713,2.393479344,70.53171985,-0.205314562,0.838181778,-1.547554741,3.289702538,5.660869368,17.52666667,0.264761667,2062387404,2062387404,0,196.2700202
23-04-2009,18.088572,18.171429,17.644285,17.914286,236289200,17.5025712,17.2825713,17.50588046,17.22068129,16.26931436,17.09696523,0.827650871,-12.93104445,87.06895555,83.39208832,5763522.934,0.555714,0,2.379348467,70.40849709,3.201380851,2.989493388,4.066396019,3.252368876,7.806046575,17.91,0.383333333,4203330138,4203330138,0,182.3030365
24-04-2009,17.805714,17.877142,17.567142,17.700001,135191000,17.5162858,17.3444285,17.57058084,17.30782161,16.39662868,17.18971213,0.793083452,-23.70687293,76.29312707,79.56642696,-19311380.2,0,-0.214285,1.739253682,63.49370609,-1.196168242,1.966918707,1.757565775,0.388924822,3.621312948,17.71476167,-0.195238333,-4185806862,0,-4185806862,384.5101121
27-04-2009,17.557142,17.857143,17.522858,17.818571,120172500,17.637143,17.408857,17.65323596,17.40067585,16.52885724,17.28643063,0.757573386,-18.98543613,81.01456387,81.45888216,92439914.51,0.11857,0,1.586915876,61.34393045,0.669886968,-0.53429425,2.649981807,3.510375249,3.751451443,17.73285733,0.018095667,2397322716,2397322716,0,399.5212414
28-04-2009,17.621429,18.030001,17.608572,17.700001,113964200,17.6982862,17.4887143,17.66882275,17.45509316,16.62165728,17.35003775,0.728380469,-26.14894027,73.85105973,77.05291689,-64515145.28,0,-0.11857,2.10148811,67.75741307,-0.665429343,0,-1.196168242,1.757565775,4.724884785,17.77952467,0.046667333,2136609928,2136609928,0,222.3701168
29-04-2009,17.835714,18.121429,17.690001,17.877142,114527700,17.8020002,17.5958571,17.73825555,17.53182164,16.72817152,17.43110638,0.702934863,-18.00707955,81.99292045,78.95284802,-15170086.19,0.177141,0,2.091584993,67.65413203,1.000796554,0.328707616,1.000796554,2.987400116,6.375379231,17.89619067,0.116666,2039525052,2039525052,0,224.6974689
30-04-2009,18.031429,18.142857,17.845715,17.975714,124622400,17.8142858,17.6584285,17.81740045,17.61252127,16.8386858,17.51486703,0.676181235,-11.97557342,88.02442658,81.28946892,-15578324.25,0.098572,0,1.774753678,63.96076496,0.551385675,1.557700477,0.881905738,0.342899516,3.606420749,17.98809533,0.091904667,2060135186,2060135186,0,223.1380832
01-05-2009,17.971428,18.278572,17.971428,18.177143,99379000,17.9097142,17.713,17.93730264,17.7151695,16.93794296,17.61672508,0.678782118,-5.824472789,94.17552721,88.06429142,33742604.1,0.201429,0,1.8688138,65.14238743,1.120561887,1.678126179,2.695717362,2.695717362,3.095126498,18.142381,0.154285667,2260947062,2260947062,0,223.3293948
04-05-2009,18.32,18.892857,18.24,18.867144,152339600,18.1194288,17.8782859,18.24721877,17.92459847,17.08205728,17.80903951,0.726982228,-1.091516666,98.90848333,93.70281238,140339703.7,0.690001,0,3.230156848,76.36021462,3.79598158,4.95907979,5.53780912,5.884719936,9.601670938,18.666667,0.524286,1855074700,1855074700,0,177.9399141
05-05-2009,18.821428,18.98,18.731428,18.95857,99563800,18.3711426,18.0347144,18.48431213,18.11257449,17.24331436,17.9858373,0.742522938,-1.051963977,98.94803602,97.34401552,82396522.64,0.091426,0,3.740010004,78.90299811,0.484577846,4.298953912,5.467688238,7.11055892,8.993097446,18.88999933,0.223332333,2877694942,2877694942,0,146.5465504
06-05-2009,19.047142,19.071428,18.602858,18.928572,118384700,18.5814286,18.1917144,18.63238395,18.26092284,17.39977152,18.1308299,0.731058375,-6.711360209,93.28863979,97.04838638,46199264.73,0,-0.029998,2.935214641,74.58842551,-0.158229234,0.325581869,4.133922476,5.881421091,9.044522787,18.86761933,-0.02238,-1878531878,0,-1878531878,171.6694475
07-05-2009,18.904285,18.912857,18.271429,18.437143,132944000,18.6737144,18.2440001,18.56731014,18.29295966,17.51617152,18.17794085,0.661769331,-29.79864416,70.20135584,87.47934388,-64251389.09,0,-0.491429,1.61639628,61.77949006,-2.596228601,-2.750349842,-2.279099582,2.566957841,2.918659443,18.54047633,-0.327143,-2194908729,0,-2194908729,231.1112703
08-05-2009,18.434286,18.747143,18.037144,18.455715,116991000,18.7294288,18.3195715,18.53011548,18.32254858,17.61034296,18.22066251,0.610319555,-28.92613351,71.07386649,78.18795404,20950151.64,0.018572,0,2.394873005,70.54381715,0.100731442,-2.498112377,-2.652388867,1.53254007,4.26957038,18.413334,-0.127142333,-2447942275,0,-2447942275,238.6729533
11-05-2009,18.195715,18.70857,18.16,18.51,101164700,18.658,18.3887144,18.52341099,18.35662725,17.68794296,18.26516262,0.57721966,-31.95118439,68.04881561,69.77467931,27926008.57,0.054285,0,2.253619402,69.26499764,0.294136532,0.395164262,-2.211323707,-1.892941507,3.880384123,18.45952333,0.046189333,2159598094,2159598094,0,180.2311004
12-05-2009,18.508572,18.530001,17.607143,17.774286,152370400,18.4211432,18.3961429,18.27372763,18.25075761,17.72205724,18.1896658,0.467608556,-83.76385956,16.23614044,51.78627418,-97177410.9,0,-0.735714,1.261456004,55.78070065,-3.974683955,-3.69223842,-3.595226223,-6.246694767,0.419689242,17.97047667,-0.489046667,-1817977881,0,-1817977881,232.3304251
13-05-2009,17.601429,17.717142,17.054285,17.07,148992900,18.0494288,18.3154287,17.87252521,18.03609588,17.74771436,18.0174612,0.269746836,-99.22092782,0.779072183,28.35467608,-141928258.8,0,-0.704286,0.632004261,38.72565018,-3.962387012,-7.779578606,-7.508324657,-9.818870647,-4.514938685,17.28047567,-0.690001,-2633032990,0,-2633032990,676.6409202
14-05-2009,17.111429,17.647142,17.1,17.564285,111956600,17.8748572,18.2742858,17.76978875,17.95032066,17.7856,17.9477627,0.162162697,-74.71671567,25.28328433,14.09949898,78048078.97,0.494285,0,0.934751829,48.31378449,2.895635618,-1.181487684,-5.109211237,-4.734236752,-2.288804773,17.43714233,0.156666667,2598010404,2598010404,0,216.572275
15-05-2009,17.474285,17.802856,17.372858,17.488571,91891800,17.6814284,18.2054286,17.67605887,17.86637457,17.80188568,17.87713901,0.075253334,-78.47024232,21.52975768,15.86403806,-42435403.21,0,-0.075714,0.846918256,45.85575204,-0.431067931,2.45208553,-1.607462601,-5.240349669,-3.788120058,17.55476167,0.117619333,1965371430,1965371430,0,222.1792161
18-05-2009,17.675714,18.1,17.367144,18.092857,114710400,17.5979998,18.1279999,17.81497769,17.90754908,17.83862852,17.91031644,0.071687921,-48.51272319,51.48727681,32.76677294,112474281.6,0.604286,0,1.19284674,54.39717779,3.455319477,3.009356771,5.992132396,-2.25360886,-4.10389087,17.85333367,0.298572,1640574967,1640574967,0,229.3222288
19-05-2009,18.117144,18.472857,17.962856,18.207144,93105600,17.6845714,18.0528573,17.94568672,17.96201543,17.89085716,17.95596852,0.065111359,-42.84693748,57.15306252,43.39003234,-3911340.331,0.114287,0,1.161992714,53.74637512,0.631669172,4.108814837,3.660035122,2.435304574,-3.963516236,18.21428567,0.360952,2089367995,2089367995,0,228.5669543
